,id_user,id_post,date,time,half_day,views,reposts,likes,comments,id_post_origin,link_clicks,donation_tag,donation_val,house_buy
1516,585168,135176080,12/11/2017,09:53,am,46,0,18,1,449504865,False,False,0,False
1517,559352,854970665,12/11/2017,03:24,am,17,1,0,0,717228708,False,False,0,False
1518,331471,449576401,12/11/2017,00:08,am,89,1,31,4,323829025,False,False,0,False
1519,583972,454848463,12/11/2017,08:25,am,50,1,5,3,664222145,False,False,0,False
1520,298092,816912015,12/11/2017,05:32,am,148,1,51,5,585366166,False,False,0,False
1521,635294,526415552,12/11/2017,09:08,am,118,0,5,8,790140143,False,False,0,False
1522,599496,999726650,12/11/2017,12:16,am,67,2,26,0,287002585,False,False,0,False
1523,131356,124624342,12/11/2017,02:38,am,30,0,10,0,727369156,False,False,0,False
1524,902666,626582827,12/11/2017,12:50,am,4,1,1,0,697904206,False,False,0,False
1525,422948,707681139,12/11/2017,04:31,am,41,0,18,2,302713921,False,False,0,False
1526,978087,758287682,12/11/2017,08:24,am,140,0,35,8,787453720,False,False,0,False
1527,599295,868668514,12/11/2017,07:55,am,108,0,43,3,904252117,True,False,0,False
1528,884079,735527093,12/11/2017,04:14,am,94,0,23,1,706332343,False,False,0,False
1529,490237,543160347,12/11/2017,11:57,am,37,1,9,1,515726161,False,False,0,False
1530,201171,123950118,12/11/2017,10:53,am,51,2,10,3,331106427,True,False,0,False
1531,522857,391247039,12/11/2017,00:58,am,38,1,17,3,996623073,False,False,0,False
1532,704960,185006945,12/11/2017,09:43,am,39,1,1,3,268538448,False,False,0,False
1533,226973,522254913,12/11/2017,10:01,am,45,0,15,0,272312685,False,False,0,False
1534,131543,561636111,12/11/2017,01:57,am,39,0,11,3,265695532,False,False,0,False
1535,250818,594454937,12/11/2017,12:24,am,63,0,3,4,672332984,False,False,0,False
1536,257239,227680515,12/11/2017,10:42,am,24,0,7,1,251987236,False,False,0,False
1537,425933,296576354,12/11/2017,01:34,am,35,0,8,0,181163913,False,False,0,False
1538,417599,174572597,12/11/2017,12:36,am,68,0,10,5,815248531,False,False,0,False
1539,550004,502015436,12/11/2017,12:51,am,39,0,13,1,512810770,False,False,0,False
1540,771486,841251426,12/11/2017,11:56,am,164,0,41,4,447908876,False,False,0,False
1541,204209,925612784,12/11/2017,08:35,am,110,0,33,11,512810770,False,False,0,False
1542,331281,533889423,12/11/2017,08:07,am,155,1,15,6,344708647,False,False,0,False
1543,888188,475439914,12/11/2017,03:26,am,33,1,3,1,265213875,False,False,0,False
1544,719980,845471644,12/11/2017,10:00,am,174,0,52,6,562296983,False,False,0,False
1545,951664,959248174,12/11/2017,05:24,am,76,0,38,4,950624963,True,False,0,False
1546,391795,310349994,12/11/2017,04:21,am,16,0,7,0,247293529,False,False,0,False
1547,973255,523475955,12/11/2017,02:10,am,170,0,68,11,849209680,False,False,0,False
1548,985417,862706604,12/11/2017,10:22,am,25,0,8,2,775133944,False,False,0,False
1549,871119,350206234,12/11/2017,08:09,am,74,0,3,2,670342830,False,False,0,False
1550,161515,510488127,12/11/2017,04:53,am,126,1,18,5,159950914,False,False,0,False
1551,204933,529354764,12/11/2017,06:21,am,80,0,8,0,572056570,False,False,0,False
1552,603775,665695521,12/11/2017,10:20,am,115,2,46,4,238391065,False,False,0,False
1553,396452,347512362,12/11/2017,02:28,am,0,0,0,0,563304812,False,False,0,False
1554,551997,885030281,12/11/2017,04:04,am,87,0,17,7,245065382,False,False,0,False
1555,313476,223835772,12/11/2017,06:57,am,25,0,6,1,392622393,False,False,0,False
1556,823757,862580623,12/11/2017,05:42,am,42,1,18,2,296725598,False,False,0,False
1557,736554,132493462,12/11/2017,03:36,am,46,2,18,4,949943149,False,False,0,False
1558,210828,861114736,12/11/2017,12:41,am,27,0,12,1,678016224,False,False,0,False
1559,246792,550167315,12/11/2017,00:18,am,64,0,3,1,141896848,False,False,0,False
1560,492350,719520157,12/11/2017,02:30,am,66,0,19,6,990153485,False,False,0,False
1561,331347,714980338,12/11/2017,01:23,am,51,1,12,3,314259930,False,False,0,False
1562,639380,325530317,12/11/2017,09:46,am,38,1,3,1,574058958,False,False,0,False
1563,130367,563804075,12/11/2017,06:45,am,141,0,35,11,659217426,False,False,0,False
1564,419103,201618068,12/11/2017,04:37,am,10,1,4,0,900618363,True,False,0,False
1565,684092,942820337,12/11/2017,01:51,am,143,0,21,1,985130128,False,False,0,False
1566,199756,136223351,12/11/2017,05:37,am,91,1,36,0,938483485,False,False,0,False
1567,712210,170449295,12/11/2017,06:26,am,33,0,4,0,426561877,False,False,0,False
1568,665052,336620890,12/11/2017,01:21,am,56,0,5,5,695278008,False,False,0,False
1569,538929,961728852,12/11/2017,11:03,am,59,0,23,4,831627934,False,False,0,False
1570,507333,911895199,12/11/2017,10:06,am,103,0,46,8,237859352,False,False,0,False
1571,525473,675082086,12/11/2017,08:36,am,57,0,22,4,272150657,False,False,0,False
1572,447811,340335227,12/11/2017,10:57,am,24,1,8,0,328380402,False,False,0,False
1573,490823,425448243,12/11/2017,06:48,am,18,0,2,1,898404734,False,False,0,False
1574,800940,551136584,12/11/2017,07:29,am,142,0,14,9,311101141,False,False,0,False
1575,887506,959152465,12/11/2017,12:22,am,283,0,14,8,117155012,True,False,0,False
1576,444931,273484559,12/11/2017,01:43,am,25,0,11,0,891781807,False,False,0,False
1577,561206,120196720,12/11/2017,12:26,am,115,0,23,4,439191690,False,False,0,False
1578,829178,995897985,12/11/2017,09:26,am,94,1,32,9,763583733,False,False,0,False
1579,490005,543863777,12/11/2017,06:02,am,26,0,3,0,564918079,False,False,0,False
1580,260216,205190649,12/11/2017,05:31,am,101,0,20,9,954767903,False,False,0,False
1581,224028,490031960,12/11/2017,02:03,am,124,0,49,7,599235481,True,False,0,False
1582,673798,813487082,12/11/2017,11:51,am,164,1,49,4,336705665,False,False,0,False
1583,729263,792259273,12/11/2017,10:27,am,76,1,3,6,271681131,True,False,0,False
1584,910911,879503729,12/11/2017,06:53,am,50,1,25,3,921790609,False,False,0,False
1585,251047,833946709,12/11/2017,01:52,am,112,0,44,4,489145945,True,False,0,False
1586,657287,531133661,12/11/2017,06:35,am,7,1,3,0,918972082,False,False,0,False
1587,882560,420095776,12/11/2017,00:17,am,138,1,69,2,349104683,False,False,0,False
1588,580253,475834172,12/11/2017,08:35,am,109,0,16,10,451132706,False,False,0,False
1589,406228,702402317,12/11/2017,00:40,am,32,1,1,1,482582578,False,False,0,False
1590,839827,564130018,12/11/2017,05:20,am,209,0,52,20,867329633,False,False,0,False
1591,801695,865739711,12/11/2017,11:34,am,266,0,53,2,697542135,False,False,0,False
1592,683979,339473958,12/11/2017,03:47,am,20,2,4,2,638932976,False,False,0,False
1593,254297,315484567,12/11/2017,06:42,am,37,3,5,2,696018320,False,False,0,False
1594,552693,420995119,12/11/2017,11:47,am,43,1,21,2,287002585,False,False,0,False
1595,172672,489615191,12/11/2017,10:33,am,92,1,36,9,705212201,False,False,0,False
1596,156455,869534198,12/11/2017,02:44,am,50,1,17,0,639996346,False,False,0,False
1597,142541,793450113,12/11/2017,04:46,am,7,1,2,0,859940920,False,False,0,False
1598,263718,172926058,12/11/2017,07:14,am,25,1,12,2,585884916,False,False,0,False
1599,687747,255716165,12/11/2017,08:34,am,59,1,26,4,449692843,False,False,0,False
1600,609899,879840344,12/11/2017,05:09,am,170,1,34,10,443900459,False,False,0,False
1601,569940,979426285,12/11/2017,07:37,am,117,0,58,10,771425208,False,False,0,False
1602,116344,952619884,12/11/2017,02:48,am,68,3,3,6,603624418,True,False,0,False
1603,982450,797159032,12/11/2017,02:23,am,56,1,22,2,241975326,False,False,0,False
1604,912086,545463701,12/11/2017,05:05,am,273,1,40,2,530104764,False,False,0,False
1605,431180,631474759,12/11/2017,10:46,am,119,2,41,1,545269597,False,False,0,False
1606,459750,384142861,12/11/2017,11:19,am,71,0,3,4,749056962,False,False,0,False
1607,629978,177356758,12/11/2017,05:33,am,224,0,89,17,832992934,False,False,0,False
1608,654072,671843053,12/11/2017,08:58,am,63,0,3,5,253419972,False,False,0,False
1609,429018,650714061,12/11/2017,09:13,am,136,0,68,5,738239742,False,False,0,False
1610,526539,692177081,12/11/2017,08:00,am,161,2,72,8,612825154,False,False,0,False
1611,151984,433932094,12/11/2017,08:05,am,28,0,8,0,999695876,False,False,0,False
1612,870738,148289967,12/11/2017,06:35,am,281,2,98,25,852962304,False,False,0,False
1613,391244,127379835,12/11/2017,11:27,am,72,1,21,3,938483485,False,False,0,False
1614,239670,339489931,12/11/2017,03:49,am,79,0,19,3,566673994,False,False,0,False
1615,383657,246217384,12/11/2017,02:37,am,158,1,63,15,789382845,False,False,0,False
1616,897769,509103294,12/11/2017,08:30,am,4,0,1,0,372514844,False,False,0,False
1617,848389,160744345,12/11/2017,04:35,am,33,0,4,1,941146322,False,False,0,False
1618,461074,893991729,12/11/2017,10:50,am,122,0,18,4,798742487,False,False,0,False
1619,969815,138243292,12/11/2017,08:37,am,16,0,6,0,904252117,False,False,0,False
1620,853547,993852056,12/11/2017,01:25,am,198,1,69,9,560271864,False,False,0,False
1621,704502,863065851,12/11/2017,04:02,am,37,0,7,0,941405119,False,False,0,False
1622,424876,456863601,12/11/2017,12:58,am,58,0,5,5,121206950,True,False,0,False
1623,871821,812001868,12/11/2017,06:54,am,79,0,27,6,741621458,False,False,0,False
1624,291614,217804651,12/11/2017,07:52,am,141,1,28,14,949943149,False,False,0,False
1625,939058,382399492,12/11/2017,06:46,am,126,1,50,10,780973707,False,False,0,False
1626,624480,916776700,12/11/2017,08:42,pm,201,1,20,6,245563739,False,False,0,False
1627,826871,364808577,12/11/2017,02:26,pm,80,0,40,4,710141660,False,False,0,False
1628,172390,604450838,12/11/2017,08:39,pm,21,0,8,0,957729814,False,False,0,False
1629,150549,454554642,12/11/2017,11:28,pm,14,0,3,1,247293529,False,False,0,False
1630,680713,565023231,12/11/2017,03:40,pm,33,1,16,0,778517923,False,False,0,False
1631,463200,929609523,12/11/2017,04:15,pm,99,1,44,7,666191678,False,False,0,False
1632,550637,383455164,12/11/2017,12:19,pm,78,0,35,1,325900750,False,False,0,False
1633,559608,249451417,12/11/2017,11:56,pm,73,0,3,7,610545105,False,False,0,False
1634,183310,219520169,12/11/2017,04:03,pm,10,0,5,0,699089483,False,False,0,False
1635,686580,226906735,12/11/2017,07:52,pm,50,0,10,3,431083459,True,False,0,False
1636,448407,301546773,12/11/2017,12:59,pm,4,0,2,0,260007214,False,False,0,False
1637,228061,987616275,12/11/2017,04:06,pm,123,0,55,3,303151676,False,False,0,False
1638,558200,854590509,12/11/2017,00:31,pm,43,1,6,3,477386543,False,False,0,False
1639,136306,126037082,12/11/2017,03:10,pm,203,0,10,4,986982066,False,False,0,False
1640,291874,510797891,12/11/2017,11:03,pm,51,1,17,3,424798858,True,False,0,False
1641,444663,246098692,12/11/2017,08:52,pm,14,0,1,0,139907939,False,False,0,False
1642,804442,831388464,12/11/2017,07:30,pm,50,1,12,0,753666482,True,False,0,False
1643,358219,899155941,12/11/2017,01:13,pm,42,1,4,0,868755169,False,False,0,False
1644,387745,969839870,12/11/2017,10:42,pm,56,0,22,4,570898375,False,False,0,False
1645,786786,813203799,12/11/2017,00:52,pm,50,0,12,4,292050813,False,False,0,False
1646,809276,169031565,12/11/2017,03:22,pm,81,0,36,4,464907597,False,False,0,False
1647,878510,928010829,12/11/2017,06:25,pm,98,1,39,2,945665443,True,False,0,False
1648,322026,883052557,12/11/2017,05:45,pm,65,0,3,6,650339957,False,False,0,False
1649,141303,827877194,12/11/2017,06:52,pm,121,0,18,8,230731312,False,False,0,False
1650,825774,295604334,12/11/2017,11:13,pm,79,1,11,6,617022283,False,False,0,False
1651,477762,362230473,12/11/2017,07:33,pm,127,1,25,2,318598108,False,False,0,False
1652,742194,159774347,12/11/2017,11:18,pm,72,0,18,4,603361637,False,False,0,False
1653,221109,555592059,12/11/2017,02:02,pm,49,1,12,2,211927932,False,False,0,False
1654,224890,631171133,12/11/2017,00:35,pm,242,0,84,21,466101619,False,False,0,False
1655,857902,622098421,12/11/2017,00:58,pm,127,0,12,2,507848320,False,False,0,False
1656,275584,659039659,12/11/2017,02:44,pm,40,0,20,0,306837108,False,False,0,False
1657,237665,911107629,12/11/2017,08:55,pm,58,0,14,1,898404734,False,False,0,False
1658,532283,722218299,12/11/2017,07:37,pm,96,2,43,9,868755169,False,False,0,False
1659,152848,354321072,12/11/2017,09:39,pm,174,2,26,5,359070842,False,False,0,False
1660,328673,274759847,12/11/2017,08:40,pm,126,0,44,12,506232123,False,False,0,False
1661,402126,316129113,12/11/2017,09:52,pm,146,0,7,2,289244598,False,False,0,False
1662,861755,637608815,12/11/2017,07:29,pm,45,0,13,1,241390606,False,False,0,False
1663,659767,875914559,12/11/2017,03:58,pm,41,0,6,4,860583817,False,False,0,False
1664,854238,776948896,12/11/2017,02:04,pm,42,2,10,2,775868895,False,False,0,False
1665,509322,974038107,12/11/2017,09:08,pm,91,2,36,3,999695876,False,False,0,False
1666,392816,569692140,12/11/2017,03:08,pm,3,1,0,0,467734647,False,False,0,False
1667,759561,850700447,12/11/2017,10:04,pm,125,0,6,7,907086654,False,False,0,False
1668,317048,654329318,12/11/2017,00:13,pm,70,2,14,0,696216949,False,False,0,False
1669,358901,171773933,12/11/2017,00:39,pm,74,0,22,7,955663375,False,False,0,False
1670,750500,662320644,12/11/2017,10:55,pm,14,0,5,1,224575756,False,False,0,False
1671,669623,385305194,12/11/2017,09:32,pm,23,1,9,0,515944957,False,False,0,False
1672,830142,697022479,12/11/2017,05:21,pm,8,1,1,0,790140143,False,False,0,False
1673,576723,222881262,12/11/2017,11:45,pm,189,0,56,1,315484567,False,False,0,False
1674,532964,542558281,12/11/2017,05:32,pm,8,0,1,0,272312685,False,False,0,False
1675,941976,775433234,12/11/2017,11:29,pm,15,0,6,1,351266880,False,False,0,False
1676,294561,173838773,12/11/2017,05:37,pm,99,0,49,7,873908092,False,False,0,False
1677,467106,353523596,12/11/2017,02:18,pm,20,0,10,1,426533922,False,False,0,False
1678,228364,253307859,12/11/2017,02:14,pm,143,0,71,1,805419398,False,False,0,False
1679,823258,786185741,12/11/2017,03:39,pm,13,1,6,1,146447160,False,False,0,False
1680,923821,624792320,12/11/2017,10:00,pm,145,0,58,4,468349702,False,False,0,False
1681,638182,654603067,12/11/2017,01:01,pm,50,0,5,4,150713674,False,False,0,False
1682,999583,264230844,12/11/2017,03:51,pm,107,0,21,10,318598108,False,False,0,False
1683,822316,274704791,12/11/2017,11:49,pm,95,1,47,5,545386643,False,False,0,False
1684,559063,685358304,12/11/2017,10:32,pm,107,0,16,10,529352584,False,False,0,False
1685,577168,295139173,12/11/2017,04:47,pm,64,1,16,0,654813293,False,False,0,False
1686,886182,698688912,12/11/2017,01:35,pm,93,0,13,3,144265898,False,False,0,False
1687,782597,819084271,12/11/2017,06:10,pm,21,0,5,1,550540603,False,False,0,False
1688,880505,178341861,12/11/2017,02:30,pm,11,0,1,0,642284958,False,False,0,False
1689,927980,885553413,12/11/2017,02:16,pm,270,0,81,5,546892782,False,False,0,False
1690,316579,667952390,12/11/2017,06:13,pm,85,0,4,4,293377959,False,False,0,False
1691,656562,341771282,12/11/2017,04:39,pm,0,0,0,0,208545746,True,False,0,False
1692,744151,931490913,12/11/2017,03:48,pm,72,0,14,3,741733688,False,False,0,False
1693,655475,201761378,12/11/2017,07:30,pm,97,2,33,8,418439355,False,False,0,False
1694,267611,457985684,12/11/2017,10:34,pm,85,0,38,2,536837952,False,False,0,False
1695,768314,352621493,12/11/2017,01:32,pm,70,1,10,2,962895245,False,False,0,False
1696,800834,774342802,12/11/2017,12:24,pm,91,0,4,9,238410231,False,False,0,False
1697,144787,503466758,12/11/2017,09:09,pm,87,0,26,5,500022755,False,False,0,False
1698,231226,355568896,12/11/2017,07:09,pm,94,1,23,5,329862971,False,False,0,False
1699,279896,794260125,12/11/2017,02:23,pm,72,1,21,2,852231875,True,False,0,False
1700,810099,708583051,12/11/2017,11:22,pm,126,0,6,6,120151009,False,False,0,False
1701,616536,360764062,12/11/2017,07:19,pm,194,1,87,3,645295372,False,False,0,False
1702,635527,642470501,12/11/2017,00:47,pm,31,0,15,0,477223421,False,False,0,False
1703,771272,756065409,12/11/2017,04:19,pm,39,1,15,1,917218519,False,False,0,False
1704,729947,121213633,12/11/2017,09:44,pm,126,2,56,2,950210721,False,False,0,False
1705,698905,938816728,12/11/2017,04:42,pm,30,0,3,2,218577550,False,False,0,False
1706,843578,719962393,12/11/2017,09:54,pm,34,0,5,1,964173603,False,False,0,False
1707,927963,601867806,12/11/2017,01:09,pm,103,0,51,2,515660165,False,False,0,False
1708,980878,141268573,12/11/2017,02:42,pm,67,1,23,4,452098145,True,False,0,False
1709,455733,533559041,12/11/2017,06:34,pm,27,0,2,2,377455285,True,False,0,False
1710,912155,228732779,12/11/2017,02:39,pm,102,0,15,8,322743438,False,False,0,False
1711,817870,918063131,12/11/2017,10:05,pm,133,0,19,2,367195266,False,False,0,False
1712,944862,979450061,12/11/2017,04:08,pm,49,1,17,1,852878856,True,False,0,False
1713,270087,860046783,12/11/2017,06:04,pm,50,0,5,4,490392689,False,False,0,False
1714,131671,192417194,12/11/2017,01:24,pm,111,1,44,4,271681131,True,False,0,False
1715,230524,815574888,12/11/2017,05:01,pm,124,0,31,4,249532801,False,False,0,False
1716,518360,228525373,12/11/2017,02:25,pm,48,0,19,0,743248194,False,False,0,False
1717,171840,519070366,12/11/2017,01:59,pm,26,0,5,1,947238913,False,False,0,False
1718,711218,677619081,12/11/2017,09:48,pm,111,1,44,8,557755390,False,False,0,False
1719,190543,503794853,12/11/2017,05:37,pm,114,0,17,3,813139418,False,False,0,False
1720,575872,154809995,12/11/2017,05:05,pm,149,0,44,7,533889423,False,False,0,False
1721,702867,371365257,12/11/2017,01:13,pm,66,1,9,5,510488127,False,False,0,False
1722,617965,199021433,12/11/2017,09:48,pm,34,0,1,3,776411235,False,False,0,False
1723,223899,432651308,12/11/2017,04:22,pm,7,0,1,0,717803452,False,False,0,False
1724,497631,604046804,12/11/2017,02:19,pm,36,1,5,1,206357582,False,False,0,False
1725,377490,232789836,12/11/2017,12:20,pm,87,3,30,0,420995119,False,False,0,False
1726,322347,726861982,12/11/2017,11:39,pm,16,0,1,1,951558690,False,False,0,False
1727,796968,648126897,12/11/2017,06:17,pm,17,0,1,0,964173603,False,False,0,False
1728,880420,336094487,12/11/2017,11:42,pm,15,2,6,1,823843227,False,False,0,False
1729,711953,737606966,12/11/2017,11:00,pm,106,0,31,7,563683064,False,False,0,False
1730,821158,738442105,12/11/2017,09:19,pm,95,2,23,3,625611141,False,False,0,False
1731,289953,814397093,12/11/2017,01:11,pm,53,0,23,2,778677733,False,False,0,False
1732,290860,272155042,12/11/2017,02:45,pm,113,0,11,2,548658496,False,False,0,False
1733,218232,783431946,12/11/2017,04:26,pm,135,0,33,9,255716165,False,False,0,False
1734,939711,825234055,12/11/2017,07:07,pm,12,0,1,1,503423101,False,False,0,False
1735,266923,859029719,12/11/2017,09:25,pm,185,0,37,12,283096556,False,False,0,False
1736,741183,219040346,12/11/2017,06:38,pm,157,1,70,7,117900109,False,False,0,False
1737,431473,195082470,12/11/2017,01:21,pm,69,0,6,2,905059141,True,False,0,False
1738,119100,972660617,12/11/2017,06:52,pm,31,0,9,1,829113535,False,False,0,False
1739,572574,850608481,12/11/2017,01:08,pm,43,0,10,1,148289967,False,False,0,False
1740,415645,558963477,12/11/2017,02:24,pm,11,0,2,0,234163925,False,False,0,False
1741,873501,455207733,12/11/2017,08:09,pm,90,1,18,2,972167608,False,False,0,False
1742,586480,230110254,12/11/2017,03:46,pm,64,0,32,5,852962304,False,False,0,False
1743,475477,831459158,12/11/2017,09:48,pm,2,0,0,0,848262848,False,False,0,False
1744,196686,895528849,12/11/2017,00:30,pm,3,0,1,0,404488776,False,False,0,False
1745,194738,543005466,12/11/2017,09:33,pm,15,0,7,0,318598108,False,False,0,False
1746,457179,818189966,12/11/2017,11:57,pm,165,1,74,1,886678800,True,False,0,False
1747,834202,722483778,12/11/2017,06:47,pm,119,0,29,9,475031320,False,False,0,False
1748,215504,692331793,12/11/2017,06:15,pm,59,0,29,0,491374347,False,False,0,False
1749,205994,117776906,12/11/2017,01:55,pm,0,1,0,0,795114948,False,False,0,False
1750,612406,146860016,12/11/2017,04:18,pm,40,1,6,0,236938714,True,False,0,False
1751,840637,720214128,12/11/2017,05:03,pm,20,2,2,1,470161166,False,False,0,False
1752,407658,665063603,12/11/2017,02:51,pm,96,0,33,7,545463701,False,False,0,False
1753,689277,384223669,12/11/2017,10:25,pm,49,0,14,3,274952790,False,False,0,False
1754,595536,479738008,12/11/2017,07:44,pm,9,1,2,0,549189368,False,False,0,False
1755,732811,643177940,12/11/2017,07:38,pm,5,1,2,0,613555392,False,False,0,False
1756,654693,305281808,12/11/2017,00:54,pm,121,1,48,6,837606879,False,False,0,False
1757,210361,563062710,12/11/2017,08:55,pm,35,0,12,0,823238106,False,False,0,False
1758,513676,817632438,12/11/2017,07:37,pm,70,0,31,2,681001676,False,False,0,False
1759,649964,442741027,12/11/2017,02:18,pm,23,1,3,1,669781841,False,False,0,False
1760,481872,884905676,12/11/2017,05:07,pm,158,1,71,1,250098357,False,False,0,False
1761,985817,473650603,12/11/2017,11:36,pm,169,0,84,1,941146322,False,False,0,False
1762,520060,928960470,12/11/2017,12:34,pm,64,0,9,6,312010993,False,False,0,False
1763,345008,932688080,12/11/2017,09:49,pm,42,0,14,0,498677178,False,False,0,False
1764,651216,649856871,12/11/2017,01:21,pm,24,1,6,0,603669811,True,False,0,False
1765,504415,115067196,12/11/2017,02:27,pm,111,0,16,5,560081383,False,False,0,False
1766,285209,464626124,12/11/2017,07:49,pm,10,2,1,1,879840344,False,False,0,False
1767,533064,859453383,12/11/2017,11:22,pm,19,0,7,1,139907939,True,False,0,False
1768,961925,561433289,12/11/2017,06:10,pm,106,1,47,1,138758719,False,False,0,False
1769,653690,158183552,12/11/2017,11:52,pm,98,0,14,9,201618068,False,False,0,False
1770,776129,611748633,12/11/2017,12:00,pm,41,0,10,0,262471809,True,False,0,False
1771,183032,745374671,12/11/2017,02:26,pm,40,1,4,3,519441063,False,False,0,False
1772,335873,997887682,12/11/2017,00:19,pm,170,0,8,1,468629811,False,False,0,False
1773,807004,372397700,12/11/2017,07:41,pm,180,2,54,9,771244440,False,False,0,False
1774,645845,974244229,12/11/2017,07:00,pm,140,1,28,2,333128067,False,False,0,False
1775,199252,371659170,12/11/2017,06:37,pm,40,1,14,3,778677733,False,False,0,False
1776,946808,809044333,12/11/2017,02:32,pm,35,0,10,3,743600181,False,False,0,False
1777,176967,916845755,12/11/2017,01:07,pm,113,1,5,11,781113360,False,False,0,False
1778,661242,931874159,12/11/2017,08:51,pm,83,0,29,1,331106427,False,False,0,False
1779,566802,385023423,12/11/2017,03:49,pm,32,1,8,2,585588979,False,False,0,False
1780,713212,755231778,12/11/2017,09:01,pm,68,0,23,5,831627934,False,False,0,False
1781,171635,746749801,12/11/2017,09:09,pm,41,0,16,0,253529857,False,False,0,False
1782,335637,240921277,12/11/2017,08:33,pm,97,0,48,3,507712054,True,False,0,False
1783,838408,306296197,12/11/2017,07:34,pm,9,2,4,0,152954172,True,False,0,False
1784,753385,154712144,12/11/2017,10:01,pm,46,0,20,4,410449087,True,False,0,False
1785,547889,330482557,12/11/2017,11:43,pm,175,0,17,15,644229431,False,False,0,False
1786,383462,932940994,12/11/2017,02:56,pm,131,0,6,13,268538448,False,False,0,False
1787,461819,884213791,12/11/2017,03:14,pm,57,0,14,5,498957457,False,False,0,False
1788,865570,226371834,12/11/2017,06:47,pm,254,0,114,10,954751127,False,False,0,False
1789,170410,818324226,12/11/2017,11:50,pm,90,0,9,6,487775227,False,False,0,False
1790,221888,991101274,12/11/2017,02:55,pm,77,2,30,5,166434724,False,False,0,False
1791,247349,729241981,12/11/2017,08:59,pm,36,1,12,2,793450113,False,False,0,False
1792,164353,474376265,12/11/2017,05:33,pm,48,0,4,4,788395441,False,False,0,False
1793,745110,552662931,12/11/2017,08:32,pm,53,1,26,5,339473958,False,False,0,False
1794,965717,630423390,12/11/2017,06:26,pm,146,0,36,1,803091476,False,False,0,False
1795,433946,691326872,12/11/2017,10:42,pm,102,0,20,7,702402317,True,False,0,False
1796,957410,520740431,12/11/2017,01:18,pm,123,1,36,7,953356189,False,False,0,False
1797,996477,822430038,12/11/2017,07:12,pm,106,0,21,2,191896430,False,False,0,False
1798,721905,260667560,12/11/2017,05:35,pm,112,0,5,2,289768056,False,False,0,False
1799,894828,475446180,12/11/2017,12:33,pm,150,1,67,6,195508602,False,False,0,False
1800,929656,918401437,12/11/2017,01:00,pm,44,1,6,1,619608442,False,False,0,False
1801,564498,175149498,12/11/2017,06:06,pm,170,1,8,10,321954520,False,False,0,False
1802,834365,949416074,12/11/2017,02:29,pm,113,0,56,11,717090328,False,False,0,False
1803,991009,543636026,12/11/2017,10:43,pm,44,0,22,3,473755917,False,False,0,False
1804,300174,881769106,12/11/2017,02:20,pm,192,1,96,7,727369156,False,False,0,False
1805,895481,318375613,12/11/2017,04:29,pm,115,1,23,5,805419398,False,False,0,False
1806,517093,150934807,12/11/2017,11:47,pm,103,0,5,2,335374672,False,False,0,False
1807,432986,198127627,12/11/2017,02:42,pm,134,0,20,2,375991094,False,False,0,False
1808,466611,479695291,12/11/2017,01:10,pm,55,0,2,4,813487082,False,False,0,False
1809,379409,971269524,12/11/2017,09:47,pm,3,0,0,0,658764751,False,False,0,False
1810,702304,714491229,12/11/2017,00:24,pm,20,0,6,0,908851343,False,False,0,False
1811,820296,247032766,12/11/2017,07:18,pm,23,0,11,0,151937138,True,False,0,False
1812,334278,306853947,12/11/2017,01:18,pm,62,0,6,2,122648031,False,False,0,False
1813,940781,835656360,12/11/2017,04:14,pm,110,0,38,1,321954520,True,False,0,False
1814,659230,906162347,12/11/2017,10:25,pm,43,1,15,3,881902434,False,False,0,False
1815,891463,789288818,12/11/2017,08:24,pm,82,0,41,4,715203307,False,False,0,False
1816,247768,874692930,12/11/2017,07:11,pm,140,0,42,5,222857602,False,False,0,False
1817,967798,988264374,12/11/2017,02:05,pm,229,0,114,2,558778330,False,False,0,False
1818,386245,133727117,12/11/2017,03:12,pm,31,0,12,1,734673283,False,False,0,False
1819,271117,632615997,12/11/2017,03:12,pm,31,0,13,2,940910007,False,False,0,False
1820,649212,464639701,12/11/2017,11:52,pm,41,3,20,2,300697254,False,False,0,False
1821,745054,826980429,12/11/2017,09:09,pm,80,1,20,4,889769551,False,False,0,False
1822,299645,367474587,12/11/2017,09:13,pm,68,1,27,0,687328418,False,False,0,False
1823,891205,200509010,12/11/2017,02:35,pm,98,1,19,2,377455285,False,False,0,False
1824,976841,235501796,12/11/2017,05:49,pm,39,1,5,2,347582724,False,False,0,False
1825,738387,902906362,12/11/2017,09:21,pm,46,0,6,4,377273947,False,False,0,False
1826,674328,812339656,12/11/2017,02:19,pm,222,0,99,2,735080883,False,False,0,False
1827,814569,319566476,12/11/2017,02:38,pm,1,1,0,0,868930588,False,False,0,False
1828,834594,229335932,12/11/2017,10:01,pm,15,0,5,0,503423101,False,False,0,False
1829,486710,639923244,12/11/2017,11:55,pm,223,0,111,15,220872337,False,False,0,False
1830,849192,236305509,12/11/2017,09:33,pm,140,0,63,9,281854417,False,False,0,False
1831,350089,311719643,12/11/2017,02:07,pm,68,0,20,5,389238069,False,False,0,False
1832,160193,463182405,12/11/2017,08:24,pm,80,1,32,4,873919936,False,False,0,False
1833,384168,784849005,12/11/2017,02:14,pm,83,0,29,6,789382845,False,False,0,False
1834,251185,419479521,12/11/2017,11:13,pm,87,1,34,2,663639714,True,False,0,False
